"Read Details",Részletek,module,Magento_AdminNotification
"Mark as Read","Megjelölés olvasottként",module,Magento_AdminNotification
"Are you sure?","Biztos vagy benne?",module,Magento_AdminNotification
Remove,Eltávolítás,module,Magento_AdminNotification
"Messages Inbox","Beérkezett üzenetek",module,Magento_AdminNotification
"You have %1 new system messages","%1 új rendszer üzenet",module,Magento_AdminNotification
"You have %1 new system message","%1 új rendszer üzenet",module,Magento_AdminNotification
"Incoming Message","Bejövő üzenet",module,Magento_AdminNotification
close,bezárás,module,Magento_AdminNotification
Notifications,Értesítések,module,Magento_AdminNotification
"The message has been marked as Read.","Az üzenet megjelölve olvasottként.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Az értesítés megjelölése olvasottként egy hiba miatt sikertelen.",module,Magento_AdminNotification
"Please select messages.","Kérlek, válasszd ki az üzeneteket.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Összesen %1 rekord megjelölve olvasottként.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Összesen %1 rekord eltávolítva.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","Az üzenetek törlése egy hiba miatt sikertelen.",module,Magento_AdminNotification
"The message has been removed.","Az üzenet törölve.",module,Magento_AdminNotification
"1 Hour","1 óra",module,Magento_AdminNotification
"2 Hours","2 óra",module,Magento_AdminNotification
"6 Hours","6 óra",module,Magento_AdminNotification
"12 Hours","12 óra",module,Magento_AdminNotification
"24 Hours","24 óra",module,Magento_AdminNotification
critical,kritikus,module,Magento_AdminNotification
major,súlyos,module,Magento_AdminNotification
minor,elhanyagolható,module,Magento_AdminNotification
notice,figyelmeztetés,module,Magento_AdminNotification
"Wrong message type","Rossz üzenet típus",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Kérlek, látogass el a <a href=""%1"">Gyorsítótár kezelése</a> oldalra és frissítsd a gyorsítótár típusokat.",module,Magento_AdminNotification
"Close popup","Felugró ablak bezárása",module,Magento_AdminNotification
Close,Bezárás,module,Magento_AdminNotification
"Critical System Messages","Kritikus rendszerüzenetek",module,Magento_AdminNotification
"Major System Messages","Fontos rendszerüzenetek",module,Magento_AdminNotification
"System messages",Rendszerüzenetek,module,Magento_AdminNotification
"Please choose a payment method.","Kérjük válasszon egy fizetési módot.",module,Magento_Authorizenet
refund,visszatérítés,module,Magento_Authorizenet
"Gateway error: %1","Átjáró hiba: %1",module,Magento_Authorizenet
"Expiration Date","Lejárat dátuma",module,Magento_Authorizenet
"Cache Storage Management","Gyorsítótárak kezelése",module,Magento_Backend
"Flush Magento Cache","Magento gyorsítótár ürítése",module,Magento_Backend
"Flush Cache Storage","Gyorsítótár ürítése",module,Magento_Backend
Orders,Rendelések,module,Magento_Backend
Bestsellers,Bestsellerek,module,Magento_Backend
"Most Viewed Products","Legnépszerűbb termékek",module,Magento_Backend
"New Customers","Új vásárlók",module,Magento_Backend
Customers,Vásárlók,module,Magento_Backend
Customer,Vásárló,module,Magento_Backend
Guest,Vendég,module,Magento_Backend
Average,Átlagos,module,Magento_Backend
Product,Termék,module,Magento_Backend
Price,Ár,module,Magento_Backend
Quantity,Mennyiség,module,Magento_Backend
Revenue,Bevétel,module,Magento_Backend
Tax,Adó,module,Magento_Backend
Shipping,Szállítás,module,Magento_Backend
"Images (.gif, .jpg, .png)","Képek (.gif, .jpg, .png)",module,Magento_Backend
"Media (.avi, .flv, .swf)","Média (.avi, .flv, .swf)",module,Magento_Backend
"All Files","Minden fájl",module,Magento_Backend
"What is this?","Mi ez?",module,Magento_Backend
"My Account","Saját fiók",module,Magento_Backend
"Account Information","Felhasználói fiók adatai",module,Magento_Backend
"User Name","Felhasználói név",module,Magento_Backend
"First Name",Keresztnév,module,Magento_Backend
"Last Name",Vezetéknév,module,Magento_Backend
"New Password","Új jelszó",module,Magento_Backend
Refresh,Frissítés,module,Magento_Backend
Back,Vissza,module,Magento_Backend
Delete,Törlés,module,Magento_Backend
"Are you sure?","Biztos benne?",module,Magento_Backend
Save,Mentés,module,Magento_Backend
Cancel,Mégse,module,Magento_Backend
Yes,Igen,module,Magento_Backend
No,Nem ,module,Magento_Backend
Name,Név,module,Magento_Backend
Status,Állapot,module,Magento_Backend
"Set as Default","Beállítás alapértelmezettként",module,Magento_Backend
Home,Kezdőlap,module,Magento_Backend
Search,Keresés,module,Magento_Backend
Any,Bármely,module,Magento_Backend
"All Countries","Összes ország",module,Magento_Backend
"[ deleted ]","[ törölve ]",module,Magento_Backend
"Select All","Összes kijelölése",module,Magento_Backend
Export,Exportálás,module,Magento_Backend
Dashboard,Vezérlőpult,module,Magento_Backend
Error,Hiba,module,Magento_Backend
System,Rendszer,module,Magento_Backend
"Last 7 Days","Utolsó 7 nap",module,Magento_Backend
"Current Month","Aktuális hónap",module,Magento_Backend
"Access denied","Hozzáférés megtagadva",module,Magento_Backend
password,jelszó,module,Magento_Backend
"Top Search Terms","Legnépszerűbb keresési kifejezések",module,Magento_Backend
Close,Bezárás,module,Magento_Backend
Previous,Előző,module,Magento_Backend
Next, Következő,module,Magento_Backend
Hour,Óra,module,Magento_Backend
Minute,Perc,module,Magento_Backend
"Previous page","Előző oldal",module,Magento_Backend
"Next page","Következő oldal",module,Magento_Backend
Actions,Műveletek,module,Magento_Backend
"Mass Actions","Tömeges műveletek",module,Magento_Backend
"Unselect All","Összes kijelölés megszüntetése",module,Magento_Backend
Loading...,Betöltés...,module,Magento_Backend
Backups,"Biztonsági mentések",module,Magento_Backup
System,Rendszer,module,Magento_Backup
Tools,Eszközök,module,Magento_Backup
Backup,"Biztonsági mentés",module,Magento_Backup
successful,sikeres,module,Magento_Backup
Database,Adatbázis,module,Magento_Backup
"Database and Media","Adatbázis és média",module,Magento_Backup
Country,Ország,module,Magento_Braintree
"Add Rule","Szabály hozzáadása",module,Magento_Braintree
"Stored Card","Tárolt kártya",module,Magento_Braintree
"Credit card successfully added","Hitelkártya sikeresen hozzáadva",module,Magento_Braintree
"Delete Credit Card","Bankkártya törlése",module,Magento_Braintree
"Credit card successfully deleted","Bankkártya sikeresen törölve.",module,Magento_Braintree
"Edit Credit Card","Bankkártya módosítása",module,Magento_Braintree
"My Credit Cards",Bankkártyáim,module,Magento_Braintree
"There was error during saving card data","Hiba történt a kártya adatainak mentése közben.",module,Magento_Braintree
"Payment Information","Fizetési információk",module,Magento_Braintree
"Expiration Date","Lejárat dátuma",module,Magento_Braintree
Delete,Törlés,module,Magento_Braintree
Back,Vissza,module,Magento_Braintree
"What is this?","Mi ez?",module,Magento_Braintree
"Billing Address","Számlázási cím",module,Magento_Braintree
"First Name",Keresztnév,module,Magento_Braintree
"Last Name",Vezetéknév,module,Magento_Braintree
Company,Cég,module,Magento_Braintree
City,Város,module,Magento_Braintree
State/Province,Állam/megye,module,Magento_Braintree
Type,Típus,module,Magento_Braintree
Actions,Műveletek,module,Magento_Braintree
Yes,Igen,module,Magento_Braintree
No,Nem ,module,Magento_Braintree
Edit,Szerkesztés,module,Magento_Braintree
Dynamic,Dinamikus,module,Magento_Bundle
Fixed,Rögzített,module,Magento_Bundle
Close,Bezárás,module,Magento_Bundle
ID,Azonosító,module,Magento_Bundle
Product,Termék,module,Magento_Bundle
SKU,Cikkszám,module,Magento_Bundle
Price,Ár,module,Magento_Bundle
Delete,Törlés,module,Magento_Bundle
"Use Default Value","Alapértelmezett érték használata",module,Magento_Bundle
"Price Range",Ártartomány,module,Magento_Bundle
Percent,Százalék,module,Magento_Bundle
None,"Egyik sem",module,Magento_Bundle
Required,Kötelező,module,Magento_Bundle
Default,Alapértelmezett,module,Magento_Bundle
Name,Név,module,Magento_Bundle
"Default Quantity","Alapértelmezett mennyiség",module,Magento_Bundle
"User Defined","Felhasználó által definiált",module,Magento_Bundle
Ordered,Megrendelt,module,Magento_Bundle
Invoiced,Számlázott,module,Magento_Bundle
Shipped,Szállított,module,Magento_Bundle
Refunded,Visszatérített,module,Magento_Bundle
Canceled,Törölve,module,Magento_Bundle
Availability,Elérhetőség,module,Magento_Bundle
"In stock",Raktáron,module,Magento_Bundle
"Out of stock","Nincs raktáron",module,Magento_Bundle
Summary,Összefoglaló,module,Magento_Bundle
Availability:,Elérhetőség:,module,Magento_Bundle
"Customize %1","%1 testreszabása",module,Magento_Bundle
Always,Mindig,module,Magento_Captcha
"Incorrect CAPTCHA","Érvénytelen CAPTCHA",module,Magento_Captcha
"Incorrect CAPTCHA.","Érvénytelen CAPTCHA.",module,Magento_Captcha
"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Figyelem</strong>: A CAPTCHA kis- és nagybetű érzékeny.",module,Magento_Captcha
"Reload captcha","CAPTCHA újratöltése",module,Magento_Captcha
"Please type the letters below","Kérlek, írd be a betűket alább",module,Magento_Captcha
"Customer Group","Vásárlói csoport",module,Magento_CatalogInventory
"Minimum Qty","Minimális mennyiség",module,Magento_CatalogInventory
"Add Minimum Qty","Minimális mennyiség hozzáadása",module,Magento_CatalogInventory
"This product is out of stock.","Ez a termék nincs készleten.",module,Magento_CatalogInventory
"In Stock",Raktáron,module,Magento_CatalogInventory
"Out of Stock","Nincs raktáron",module,Magento_CatalogInventory
"Add New Rule","Új szabály hozzáadása",module,Magento_CatalogRule
"Apply Rules","Szabályok alkalmazása",module,Magento_CatalogRule
"Save and Apply","Mentés és alkalmazás",module,Magento_CatalogRule
"Save and Continue Edit","Mentés és szerkesztés folytatása",module,Magento_CatalogRule
"New Rule","Új szabály",module,Magento_CatalogRule
Actions,Műveletek,module,Magento_CatalogRule
Apply,Alkalmazás,module,Magento_CatalogRule
No,Nem ,module,Magento_CatalogRule
Yes,Igen,module,Magento_CatalogRule
Conditions,Feltételek,module,Magento_CatalogRule
Description,Leírás,module,Magento_CatalogRule
Status,Állapot,module,Magento_CatalogRule
"Customer Groups","Vásárlói csoportok",module,Magento_CatalogRule
ID,Azonosító,module,Magento_CatalogRule
Type,Típus,module,Magento_CatalogRule
SKU,Cikkszám,module,Magento_CatalogRule
Product,Termék,module,Magento_CatalogRule
"New Catalog Price Rule","Új katalógus árszabály",module,Magento_CatalogRule
"Edit Rule","Szabály szerkesztése",module,Magento_CatalogRule
Catalog,Katalógus,module,Magento_CatalogRule
Home,Kezdőlap,module,Magento_CatalogSearch
All,Összes,module,Magento_CatalogSearch
Yes,Igen,module,Magento_CatalogSearch
No,Nem ,module,Magento_CatalogSearch
Grid,Rács,module,Magento_CatalogSearch
List,Lista,module,Magento_CatalogSearch
"Search Settings","Keresési beállítások",module,Magento_CatalogSearch
Search,Keresés,module,Magento_CatalogSearch
name,név,module,Magento_CatalogSearch
"Save Category","Kategória mentése",module,Magento_Catalog
"Delete Category","Kategória törlése",module,Magento_Catalog
Reset,Alaphelyzet,module,Magento_Catalog
"New Subcategory","Új alkategória",module,Magento_Catalog
ID,Azonosító,module,Magento_Catalog
Name,Név,module,Magento_Catalog
SKU,Cikkszám,module,Magento_Catalog
Price,Ár,module,Magento_Catalog
Position,Pozició,module,Magento_Catalog
"Add Subcategory","Alkategória hozzáadása",module,Magento_Catalog
Day,Nap,module,Magento_Catalog
Month,Hónap,module,Magento_Catalog
Year,Év,module,Magento_Catalog
"WYSIWYG Editor","WYSIWYG szerkesztő",module,Magento_Catalog
label,címke,module,Magento_Catalog
"Product Attributes",Termékjellemzők,module,Magento_Catalog
"Save and Continue Edit","Mentés és szerkesztés folytatása",module,Magento_Catalog
"Save Attribute","Jellemző mentése",module,Magento_Catalog
"Edit Product Attribute ""%1""","""%1"" termék jellemző szerkesztése",module,Magento_Catalog
"New Product Attribute","Új termékjellemző",module,Magento_Catalog
"Default Value","Alapértelmezett érték",module,Magento_Catalog
"Unique Value","Egyedi érték",module,Magento_Catalog
Gallery,Galéria,module,Magento_Catalog
No,Nem ,module,Magento_Catalog
Yes,Igen,module,Magento_Catalog
Visible,Látható,module,Magento_Catalog
Searchable,Kereshető,module,Magento_Catalog
Comparable,Összehasonlítható,module,Magento_Catalog
"Delete Selected Group","Kijelölt csoport törlése",module,Magento_Catalog
"Add New","Új hozzáadása",module,Magento_Catalog
Back,Vissza,module,Magento_Catalog
Delete,Törlés,module,Magento_Catalog
Save,Mentés,module,Magento_Catalog
"New Set Name","Új csoport neve",module,Magento_Catalog
Empty,Üres,module,Magento_Catalog
"Add Attribute","Jellemző hozzáadása",module,Magento_Catalog
"Add New Group","Új csoport hozzáadása",module,Magento_Catalog
"Add Group","Csoport hozzáadása",module,Magento_Catalog
"For internal use","Belső használatra",module,Magento_Catalog
"Add New Attribute Set","Új jellemző csoport létrehozása",module,Magento_Catalog
"Attribute Sets","Jellemző csoportok",module,Magento_Catalog
"Close Window","Ablak bezárása",module,Magento_Catalog
"New Product","Új termék",module,Magento_Catalog
"Save & Edit","Mentés & szerkesztés",module,Magento_Catalog
"Save & New","Mentés & új",module,Magento_Catalog
"Save & Duplicate","Mentés & duplikálás",module,Magento_Catalog
"Save & Close","Mentés & bezárás",module,Magento_Catalog
Attributes,Jellemzők,module,Magento_Catalog
Change,Módosítás,module,Magento_Catalog
Websites,Honlapok,module,Magento_Catalog
"Products Information","Termék információk",module,Magento_Catalog
"Category Name","Kategória neve",module,Magento_Catalog
"Parent Category",Szülőkategória,module,Magento_Catalog
"First Name",Keresztnév,module,Magento_Catalog
"Last Name",Vezetéknév,module,Magento_Catalog
Type,Típus,module,Magento_Catalog
Status,Állapot,module,Magento_Catalog
Visibility,Láthatóság,module,Magento_Catalog
Import,Importálás,module,Magento_Catalog
"Add New Row","Új sor hozzáadása",module,Magento_Catalog
"Delete Row","Sor törlése",module,Magento_Catalog
"Default Price","Alapértelmezett ár",module,Magento_Catalog
"Default Values","Alapértelmezett értékek",module,Magento_Catalog
"Related Products","Kapcsolódó termékek",module,Magento_Catalog
Quantity,Mennyiség,module,Magento_Catalog
Edit,Szerkesztés,module,Magento_Catalog
"Are you sure?","Biztos benne?",module,Magento_Catalog
"Images (.gif, .jpg, .png)","Képek (.gif, .jpg, .png)",module,Magento_Catalog
"Inc. Tax",Adóval,module,Magento_Catalog
Product,Termék,module,Magento_Catalog
Home,Kezdőlap,module,Magento_Catalog
None,"Egyik sem",module,Magento_Catalog
"New Products","Új termékek",module,Magento_Catalog
Categories,Kategóriák,module,Magento_Catalog
"Manage Categories","Kategóriák kezelése",module,Magento_Catalog
Products,Termékek,module,Magento_Catalog
Grid,Rács,module,Magento_Catalog
List,Lista,module,Magento_Catalog
All,Összes,module,Magento_Catalog
Fixed,Rögzített,module,Magento_Catalog
Percent,Százalék,module,Magento_Catalog
Search,Keresés,module,Magento_Catalog
"Catalog, Search","Katalógus, keresés",module,Magento_Catalog
"Use Default Value","Alapértelmezett érték használata",module,Magento_Catalog
"Manage Stock","Készlet kezelése",module,Magento_Catalog
"In Stock",Raktáron,module,Magento_Catalog
"Out of Stock","Nincs raktáron",module,Magento_Catalog
Required,Kötelező,module,Magento_Catalog
Title,Cím,module,Magento_Catalog
Action,Akció,module,Magento_Catalog
"Alt Text","Alt szöveg",module,Magento_Catalog
"Basic Settings",Alapbeállítások,module,Magento_Catalog
"Advanced Settings","Haladó beállítások",module,Magento_Catalog
"Mass Actions","Tömeges műveletek",module,Magento_Catalog
"Select All","Összes kijelölése",module,Magento_Catalog
"Unselect All","Összes kijelölés megszüntetése",module,Magento_Catalog
"Compare Products","Termékek összehasonlítása",module,Magento_Catalog
"Print This Page","Oldal nyomtatása",module,Magento_Catalog
"Remove Product","Termék eltávolítása",module,Magento_Catalog
"Add to Cart","Hozzáadás a kosárhoz",module,Magento_Catalog
"In stock",Raktáron,module,Magento_Catalog
"Out of stock","Nincs raktáron",module,Magento_Catalog
"You have no items to compare.","Nincs összehasonlítható termék.",module,Magento_Catalog
Compare,Összehasonlítás,module,Magento_Catalog
Next, Következő,module,Magento_Catalog
"Sort By",Rendezés,module,Magento_Catalog
Loading...,Betöltés...,module,Magento_Catalog
Availability,Elérhetőség,module,Magento_Catalog
"Terms and Conditions","Általános Szerződési Feltételek",module,Magento_CheckoutAgreements
"Add New Condition","Új feltétel hozzáadása",module,Magento_CheckoutAgreements
"Save Condition","Feltétel mentése",module,Magento_CheckoutAgreements
"Delete Condition","Feltétel törlése",module,Magento_CheckoutAgreements
"Edit Terms and Conditions","Általános Szerződési Feltételek szerkesztése",module,Magento_CheckoutAgreements
"New Terms and Conditions","Új Általános Szerződési Feltételek",module,Magento_CheckoutAgreements
"Terms and Conditions Information","Általános Szerződési Feltételek információ",module,Magento_CheckoutAgreements
"Condition Name","Feltétel neve",module,Magento_CheckoutAgreements
Status,Állapot,module,Magento_CheckoutAgreements
Enabled,Engedélyezett,module,Magento_CheckoutAgreements
Disabled,Tiltott,module,Magento_CheckoutAgreements
"Show Content as","Tartalom megjelenítése mint",module,Magento_CheckoutAgreements
Text,Szöveg,module,Magento_CheckoutAgreements
"Store View","Webáruház nézet",module,Magento_CheckoutAgreements
"Checkbox Text","Jelölőnégyzet szöveg",module,Magento_CheckoutAgreements
Content,Tartalom,module,Magento_CheckoutAgreements
"Content Height (css)","Tartalom magasság (css)",module,Magento_CheckoutAgreements
"Content Height","Tartalom magasság",module,Magento_CheckoutAgreements
ID,Azonosító,module,Magento_CheckoutAgreements
Condition,Feltétel,module,Magento_CheckoutAgreements
"Checkout Conditions","Fizetési feltételek",module,Magento_CheckoutAgreements
"Something went wrong  while deleting this condition.","Hiba történt a feltétel törlése közben.",module,Magento_CheckoutAgreements
"Edit Condition","Feltétel szerkesztése",module,Magento_CheckoutAgreements
"New Condition","Új feltétel",module,Magento_CheckoutAgreements
"Something went wrong while saving this condition.","Hiba történt a feltétel mentése közben.",module,Magento_CheckoutAgreements
"Shopping Cart",Kosár,module,Magento_Checkout
City,Város,module,Magento_Checkout
Country,Ország,module,Magento_Checkout
State/Province,Állam/megye,module,Magento_Checkout
"Zip/Postal Code",Irányítószám,module,Magento_Checkout
"My Cart (1 item)","Kosár (1 termék)",module,Magento_Checkout
"My Cart (%1 items)","Kosár (%1 termék)",module,Magento_Checkout
"My Cart",Kosaram,module,Magento_Checkout
"Minimum order amount is %1","Minimális rendelési összeg %1",module,Magento_Checkout
"The coupon code ""%1"" is not valid.","""%1"" kuponkód érvénytelen.",module,Magento_Checkout
"We cannot apply the coupon code.","Kuponkód érvényesítése sikertelen.",module,Magento_Checkout
Checkout,Fizetés,module,Magento_Checkout
"Please agree to all the terms and conditions before placing the order.","Kérjük, fogadd el az összes általános szerződési feltételt mielőtt leadsz egy rendelést.",module,Magento_Checkout
"The product does not exist.","A termék nem létezik.",module,Magento_Checkout
"Invalid data","Érvénytelen adat",module,Magento_Checkout
"The customer address is not valid.","A vásárló címe érvénytelen.",module,Magento_Checkout
"Invalid shipping method","Érvénytelen szállítási mód",module,Magento_Checkout
Item,Elem,module,Magento_Checkout
Price,Ár,module,Magento_Checkout
Qty,Mennyiség,module,Magento_Checkout
Subtotal,Részösszeg,module,Magento_Checkout
"Continue Shopping","Vásárlás folytatása",module,Magento_Checkout
"Clear Shopping Cart","Kosár kiürítése",module,Magento_Checkout
"Update Shopping Cart","Kosár frissítése",module,Magento_Checkout
"Update Cart","Kosár frissítése",module,Magento_Checkout
"What's this?","Mi ez?",module,Magento_Checkout
Edit,Szerkesztés,module,Magento_Checkout
"Remove item","Elem eltávolítása",module,Magento_Checkout
"Estimate Shipping and Tax","Becsült szállítás és adó",module,Magento_Checkout
"Excl. Tax","Adó nélkül",module,Magento_Checkout
Loading...,Betöltés...,module,Magento_Checkout
"Proceed to Checkout","Tovább a pénztárhoz",module,Magento_Checkout
"Product Name",Terméknév,module,Magento_Checkout
"Incl. Tax",Adóval,module,Magento_Checkout
"Add New Block","Új blokk hozzáadása",module,Magento_Cms
"Save Block","Blokk mentése",module,Magento_Cms
"Delete Block","Blokk törlése",module,Magento_Cms
"Save and Continue Edit","Mentés és szerkesztés folytatása",module,Magento_Cms
Status,Állapot,module,Magento_Cms
Enabled,Engedélyezett,module,Magento_Cms
Disabled,Tiltott,module,Magento_Cms
Content,Tartalom,module,Magento_Cms
ID,Azonosító,module,Magento_Cms
Title,Cím,module,Magento_Cms
"Manage Pages","Oldalak kezelése",module,Magento_Cms
"Delete Page","Oldal törlése",module,Magento_Cms
Layout,Elrendezés,module,Magento_Cms
Description,Leírás,module,Magento_Cms
Action,Akció,module,Magento_Cms
Preview,Előnézet,module,Magento_Cms
"Media Storage",Médiatár,module,Magento_Cms
"Delete Folder","Mappa törlése",module,Magento_Cms
"Delete File","Fájl törlése",module,Magento_Cms
"New Folder Name:","Új könyvtár neve:",module,Magento_Cms
"Images (%1)","Képek (%1)",module,Magento_Cms
Home,Kezdőlap,module,Magento_Cms
Price,Ár,module,Magento_ConfigurableProduct
Quantity,Mennyiség,module,Magento_ConfigurableProduct
Name,Név,module,Magento_ConfigurableProduct
SKU,Cikkszám,module,Magento_ConfigurableProduct
Weight,Súly,module,Magento_ConfigurableProduct
Cancel,Mégse,module,Magento_ConfigurableProduct
"* Required Fields","* kitöltése kötelező",module,Magento_Contact
Name,Név,module,Magento_Contact
Submit,Beküldés,module,Magento_Contact
Daily,Napi,module,Magento_Cron
Weekly,Heti,module,Magento_Cron
Monthly,Havi,module,Magento_Cron
Reset,Alaphelyzet,module,Magento_CurrencySymbol
Import,Importálás,module,Magento_CurrencySymbol
System,Rendszer,module,Magento_CurrencySymbol
"You have not set a default shipping address.","Nem állított be alapértelmezett szállítási címet.",module,Magento_Customer
"You have not set a default billing address.","Nem állított be alapértelmezett számlázási címet.",module,Magento_Customer
"Address Book",Címjegyzék,module,Magento_Customer
"Edit Address","Cím szerkesztése",module,Magento_Customer
"Add New Address","Új cím hozzáadása",module,Magento_Customer
region,régió,module,Magento_Customer
"Create Order","Rendelés létrehozása",module,Magento_Customer
"Save Customer","Vásárló mentése",module,Magento_Customer
"Delete Customer","Vásárló törlése",module,Magento_Customer
"Reset Password","Jelszó visszaállítása",module,Magento_Customer
"New Customer","Új vásárló",module,Magento_Customer
"Save and Continue Edit","Mentés és szerkesztés folytatása",module,Magento_Customer
Back,Vissza,module,Magento_Customer
"Please select","Kérem válasszon",module,Magento_Customer
ID,Azonosító,module,Magento_Customer
Product,Termék,module,Magento_Customer
SKU,Cikkszám,module,Magento_Customer
Quantity,Mennyiség,module,Magento_Customer
Price,Ár,module,Magento_Customer
Total,Összesen,module,Magento_Customer
Action,Akció,module,Magento_Customer
Configure,Konfigurálás,module,Magento_Customer
Delete,Törlés,module,Magento_Customer
Newsletter,Hírlevél,module,Magento_Customer
"Newsletter Information","Hírlevél információk",module,Magento_Customer
"No Newsletter Found","Nem található hírlevél",module,Magento_Customer
"Start date","Kezdő dátum",module,Magento_Customer
Subject,Tárgy,module,Magento_Customer
Status,Állapot,module,Magento_Customer
Sent,Elküldve,module,Magento_Customer
Cancel,Mégse,module,Magento_Customer
Sending,Küldés,module,Magento_Customer
Paused,Szüneteltetve,module,Magento_Customer
View,Megnéz,module,Magento_Customer
Unknown,Ismeretlen,module,Magento_Customer
Order,Rendelés,module,Magento_Customer
"Bill-to Name","Számlázási név",module,Magento_Customer
"Ship-to Name","Szállítási név",module,Magento_Customer
"Order Total","Rendelés végösszege",module,Magento_Customer
Qty,Mennyiség,module,Magento_Customer
Confirmed,Megerősítve,module,Magento_Customer
"Confirmation Required","Megerősítés szükséges",module,Magento_Customer
Indeterminate,Meghatározatlan,module,Magento_Customer
"The customer does not have default billing address.","Az ügyfél nem rendelkezik alapértelmezett számlázási címmel.",module,Magento_Customer
Offline,"Nem elérhető",module,Magento_Customer
Never,Soha,module,Magento_Customer
"Deleted Stores","Törölt üzletek",module,Magento_Customer
"Add Date","Dátum hozzáadása",module,Magento_Customer
No,Nem ,module,Magento_Customer
Yes,Igen,module,Magento_Customer
"Delete File","Fájl törlése",module,Magento_Customer
Download,Letöltés,module,Magento_Customer
"Delete Image","Kép törlése",module,Magento_Customer
"View Full Size","Teljes méret",module,Magento_Customer
"All countries","Összes ország",module,Magento_Customer
"Customer Groups","Vevői csoportok",module,Magento_Customer
"Add New Customer Group","Új vevői csoport hozzáadása",module,Magento_Customer
